,Col 1,Col 2,Col 3
99,0.7615463699737869,0.3148070372395582,0.5074825472538801
100,0.8031437813369724,0.50111715657234,0.5344866289459491
101,0.12457272040810607,0.0,0.06788493787442512
102,0.6459309692576295,0.6867742102271301,0.49491638846119973
103,0.6199441528280114,0.4650040960933473,0.32109275987391606
104,0.052884142947711044,0.30152840575387424,0.34737799916506346
105,0.5125198968390828,0.4170251478488405,0.2913096558566818
106,0.059666504787843966,0.06044489332604844,0.10252559769052512
107,0.3292306637285969,0.47389719349516146,0.24666319820667337
108,0.20121136304092624,0.0,0.055413326011252706
109,0.0012137084291674594,0.005265343803553632,0.10629140493317432
110,0.05288759637545537,0.0,0.0
111,0.523007582925415,0.39375006504426446,0.2768470060037678
112,0.12305837652916529,0.39757044956654114,0.0013847972992653626
113,0.4127296927645372,0.9053785428680368,0.5782125875151963
114,0.35616871128052774,0.3611666265570877,0.3240483126117935
115,0.7406107741527559,0.8659988128474722,0.5569414765511075
116,0.1174475831662366,0.2067249501132927,0.42344765365769116
117,0.9229850289632101,0.322769180364558,0.6236737137322803
118,0.0007349731269379323,0.0,0.0
119,0.6066529744604088,0.47822236339952673,0.2590814499927217
120,0.35139234755366444,0.42252317096307423,0.2553437118458583
121,0.7576349104695168,0.22330270994004858,0.2091127619321115
122,0.035254732495710206,0.0,0.18829955028955586
123,0.9269412758981218,0.43281432613414245,0.8067101027152285
124,0.6264395558022345,0.21286923712182595,0.1812127923711116
125,0.2567733753495617,0.0893773020694827,0.0
126,0.029562037236880223,0.25161099615780075,0.2556094350578615
127,0.4842192468482328,0.16387974716848222,0.48008931864482546
128,0.3806886013719286,0.094493358146015,0.24506377017486194
129,0.7898554523232504,0.3859177421109929,0.594909843338694
130,0.6526559436815531,0.6702564605283954,0.08840961837795279
131,0.8781943632641771,0.6596119448778759,1.0
132,0.4039171332337539,0.1152023694918728,0.05175842375461818
133,0.14584252494257988,0.04625801756903659,0.04057973788542683
134,0.4683841060465842,0.09884507294967165,0.5726318448027647
135,0.27727900666932404,0.3327852482343552,0.19575886734037087
136,0.43039718323235354,0.0,0.49690546523802576
137,0.8646751452698105,0.7728816875943743,0.6625102930365219
138,0.35325466857036025,0.4322959205381539,0.15907162546938874
139,0.7636674239365472,0.41766426518746413,0.9555275678531472
140,0.18078034716451974,0.0823715585763915,0.03674440612413652
141,0.5401621966686286,0.5294406316009306,0.294035084609507
142,0.7352039732309503,0.1601178808907742,0.3369978723499505
143,0.40704463773739974,0.018112007040467608,0.26495484877879044
144,0.05607506059038925,0.3174859263508424,0.19965945238789146
145,0.5447705271161937,0.4319702119094109,0.587575372052074
146,0.3789662762272713,0.15928838537796197,0.6349607186793083
147,0.24521851474642387,0.10494421289993866,0.1836210671671307
148,0.11800112492686887,0.23948379261251654,0.0
149,0.916431094998665,0.7292380809731331,0.5032582688828654
150,0.54974155948403,0.13810759442918727,0.36360908593512353
151,0.5504425330380494,0.31430511865724375,0.4386783183091374
152,0.5253532517919266,0.0,0.23713358167396337
153,0.5333665282504914,0.323914748917788,0.31150531888605293
154,0.6709077043337582,0.49156443711546244,0.5236710802216132
155,0.2548135680729008,0.24842671670656266,0.3130239647045475
156,0.5687799878706297,0.46702518373884827,0.39746461065140304
157,0.3121684506994301,0.34532340242182463,0.15009096442392303
158,0.32732266799971554,0.0,0.21626384247106464
159,0.870152430017043,0.4305332827394391,0.27979325904006486
160,0.48008130809127303,0.17418299939342094,0.44866348359018104
161,0.8998208380864559,0.5812917162891711,0.6609528256339828
162,0.8726894623567694,0.5449697181892292,0.7639298143588398
163,0.5257904367515016,0.25328780693217534,0.2619628780946254
164,0.26078480334980736,0.22858669089403635,0.09374795776458815
165,0.4101865694176986,0.2843920245165373,0.08293880145446918
166,0.4985474656520311,0.0,0.4530629226810607
167,0.08841506996833848,0.1967889506698259,0.06419911703096293
168,0.1440759535661491,0.33579972146463927,0.0
169,0.348409718847039,0.2403855966054664,0.1305941018151949
170,0.4877706406589475,0.22219568833667241,0.14500634618391023
171,0.7129718166965207,0.34577976468796306,0.4255992086954828
172,0.899176959860915,0.8770542891200767,0.2471394660939561
173,0.7128553653977996,0.4071330099764401,0.2922918055096818
174,0.4632228948344488,0.33604948503799087,0.4503712783845548
175,0.22435236123062674,0.0,0.08346028337589277
176,0.2461328262655068,0.02693195448867978,0.22443131041851958
177,0.49525587968759854,0.10780679762820707,0.17454912611868725
178,0.5011218995558824,0.06755534236069637,0.30983049441195454
179,0.09771070607695354,0.0,0.2584287220730855
180,0.6531068354663128,0.5842476508353861,0.1286993236597798
181,0.43745162499519297,0.4388994116202716,0.3962269786855563
182,0.1219847190412634,0.06748829715935616,0.0
183,0.14701944680671453,0.0,0.17931479290608254
184,0.19404153319347395,0.023656028535853097,0.0
185,0.27025610136715705,0.4545182106070978,0.4146525916030522
186,0.042066617338136325,0.0,0.16897425878520744
187,0.06450195567672867,0.0,0.0
188,0.03444433226008303,0.15450292056762827,0.0
189,0.9566402563352054,0.5075749765459839,0.7456934368320867
190,0.041263348617440854,0.09147273263893747,0.2873200511079095
191,0.29235734018739934,0.10310554326627046,0.20253223605561885
192,0.12465386951603374,0.0,0.12815067426893054
193,0.7155216183058012,0.14279205255142247,0.5233310306285918
194,0.7804901759947879,0.8822878823781843,0.1141234662218054
195,0.738980087513253,0.06902750220808232,0.7192508306268692
196,0.6394616565664274,0.20963891343559082,0.5191569027133398
197,0.6711055310766811,0.5280891152804948,0.5977299556334861
198,0.14367951582745375,0.01581953317879357,0.3270398685957443
199,0.6151629046105296,0.4612724235073487,0.34837880804688953
200,0.6136100067853469,0.6054207614967617,0.5003267252362606
201,0.1539131583531077,0.28049308891703223,0.5755395091103221
202,0.2458476650283563,0.48990669986578844,0.012037832579599936
203,0.02069729314810731,0.22534153453438002,0.0
204,0.9054302375845802,0.8491706980663472,0.8319259145101549
205,0.08081940796380083,0.0,0.0
206,0.2281342010891646,0.0,0.0
207,0.5198479631478999,0.257459094327266,0.08154808985772709
208,0.7266513766247248,0.38502949747239007,0.3798494979141907
209,0.13933952685933726,0.15390563338919275,0.335948141613826
210,0.039697882867560264,0.23664219710598977,0.0
211,0.1841543784992441,0.0,0.33798907120867394
212,0.7019454530544186,0.2476847678074018,0.4684573085201142
213,0.025211886677899753,0.0,0.0
214,0.6922623856607752,0.8980840189069241,0.243868034800495
215,0.7399747555959548,0.3088403342838836,0.5119342148547669
216,0.8939789600702706,0.5805441145180092,0.5146635887604206
217,0.5026610009190079,0.24304807274330295,0.2732497904648299
218,0.34298376441176925,0.3194409580093531,0.11977679165009276
219,0.4848294826235239,0.41197025625831174,0.34710390422743087
220,0.9994657685406817,0.38702131399845696,0.5353902313517023
221,0.6411148171328438,0.4235859116613408,0.21840561057977023
222,0.3436532824956742,0.0,0.01596179409927137
223,0.4316368795334852,0.47535571210872013,0.33225131868074115
224,0.17127874608064309,0.0,0.3661736795033905
225,0.2106900557496416,0.30847357338852066,0.180717431033054
226,0.9619063758363787,0.5558589539213802,0.2883328404813279
227,0.5013407770754452,0.0,0.4285669153561834
228,0.267500287136899,0.044832055331578934,0.0
229,0.8611622857233328,0.6373839783457549,0.5517552732684999
230,0.5061261875751627,0.13657907003680364,0.21274467295845817
231,0.5845611254534142,0.36670731843956894,0.5488914552454339
232,0.777244170462861,0.5181784848773006,0.0067442601302108995
233,0.8493907567239138,0.17416483521321593,0.6151592639168291
234,0.04358798822941223,0.015284701722306428,0.36607688593380233
235,0.48390873707487725,0.18291104696461535,0.34224644624080486
236,0.3262695313165146,0.2603236772902737,0.21762649060030032
237,0.3381625685018558,0.16066729252626805,0.06679232222556915
238,0.7333680719759867,0.5598263430452296,0.30932231637899016
239,0.007293162610829351,0.1828314812834824,0.0
240,0.33530566280611007,0.0,0.6504210189711174
241,0.30431020200635484,0.33518892113658677,0.14774841646947137
242,0.14663773122603108,0.15249213157229807,0.0
243,0.6446548125352571,0.31022593897912537,0.27346866125659913
244,0.18893085992013847,0.0,0.11513985709572692
245,0.6537369963454637,0.5524623469054943,0.06801485373114799
246,0.9929913297402835,0.7378379417588528,0.5703491215680695
247,0.34322170792033735,0.6071665368593927,0.3752512911745855
248,0.18314959884840887,0.17361309583166243,0.13303038970125156
249,0.8344323731322555,0.5335472746566374,0.41886961703130277
250,0.14779495894034,0.2547550874224735,0.16680093884464842
251,0.06806293884571069,0.0,0.020632257075295927
252,0.020597829140943325,0.0,0.3187528993286544
253,0.14605175906231094,0.029265126370688083,0.27067700255317473
254,0.0600086429766451,0.0,0.20225733549074623
255,0.9979983729831877,0.3925727860974723,0.6802564803398403
256,0.8209515456323547,0.5525096572758581,0.4498290194628461
257,0.7326021279152886,0.572175539257843,0.43920713953377627
258,0.8514314182695351,0.6956543000600058,0.5952284891885338
259,0.5076932544091859,0.04953663566010055,0.025440050572982098
260,0.47181816122510123,0.38144633049865984,0.23276949181755008
261,0.19391708181380174,0.27012718710605066,0.0995236921955354
262,0.5241869449517245,0.19182454657188394,0.6852434141327548
263,0.17040639302747684,0.0,0.1593119956187234
264,0.0558713233167113,0.17825200865166882,0.0
265,0.22438693899337792,0.0,0.34790659556045694
266,0.17307663937577,0.23522377994409502,0.11026785267275391
267,0.018665559098885676,0.20424646431228421,0.0
268,0.20276956165918125,0.11664727734926515,0.0
269,0.12797260812814681,0.0,0.0
270,0.6848182581046354,0.19423430883900464,0.4695045523902645
271,0.40582560460663464,0.35325456700954455,0.31560006280745984
272,0.19903975521699002,0.34037186003322006,0.07663646589816171
273,0.6648400057835853,0.5507758098356408,0.34770033937489286
274,0.9085134156635263,0.6530675331844606,0.6080254188534341
275,0.8625559927229954,0.14659868647870367,0.4203194778271648
276,0.1694068036896077,0.20581485067837293,0.2653066728671862
277,0.23551820182993177,0.318750590205808,0.5160949796097896
278,0.18755084947929612,0.0,0.21954739134918388
279,0.9487203043810621,0.6552089912664386,0.5947010208605299
280,0.7521326185837606,0.613552856447622,0.4643989647445672
281,0.813788048327014,0.9550695233522829,0.4915970579148624
282,0.3608561443931648,0.12967137753978003,0.006914561072756675
283,0.6635935433927533,0.2263525602663225,0.7122119342175577
284,0.9324281641950304,0.5788739079798969,0.6604817308696628
285,0.6806861488989701,0.2828741832018948,0.4077144272341308
286,0.539656437162019,0.04388360626015393,0.3315797011873045
287,0.4863560772674411,0.0,0.35999710263975554
288,0.5849899626347979,0.2686667343641181,0.3697454288490265
289,0.9989811186739024,0.3552758364397421,0.6323637730818755
290,0.7000373523310861,0.17198096121409392,0.3518698058743873
291,0.3344740279288583,0.37570860263244965,0.0
292,0.3453487309300094,0.4309677952715699,0.09027913253234873
293,0.2990329573626498,0.0,0.7480325354884156
294,0.05085465473874151,0.0,0.25358421790315877
295,0.7448738612931888,0.31052044877550916,0.4524462050172465
296,0.3230218487279506,0.47332570133736385,0.011558331859738494
297,0.6789345988038039,0.4320445804385068,0.5337506579948145
298,0.23487240128788345,0.0,0.06355723353606656
299,0.7869877694772974,0.43241584069416433,0.5666889668895042
300,0.7697430483281443,0.6370146931270968,0.9238866819032767
301,0.552489863236874,0.19103955344641765,0.2441868507049987
302,0.4347769596090917,0.23979561059607732,0.0352088170456431
303,0.6704021652624322,0.30200357094140584,0.09837750803273822
304,0.37072924476631786,0.0,0.06436461448436084
305,0.9714862268267248,0.7741392869799515,0.5028497875733156
306,0.2749563762329249,0.3113976421559565,0.16370071844466572
307,0.553821118356518,0.5758802021224482,0.17004892153756687
308,0.15316137539632368,0.15102930884247054,0.253454426032041
309,0.8548673344382851,0.3380301208615553,0.6147217663373666
310,0.5969028780124197,0.49329082292301824,0.18140111066974102
311,0.6297266829782056,0.24309014961474784,0.1632991871715477
312,0.0645242920821818,0.04582170238643471,0.03222164302079507
313,0.6766326303635988,0.586041775194006,0.38373292253614594
314,0.7030628827702834,0.43901081523496566,0.36001776878025915
315,0.14448862631869575,0.33038941945489797,0.0
316,0.7538378968725322,0.1055644165309786,0.2646309289112488
317,0.9131950261166881,0.5616713851347455,0.6004997018535871
318,0.7661498109694751,0.5818812118462239,0.5597750345536536
319,0.6320241937990781,0.10401942623061079,0.22215661306874698
320,0.7317037703528702,0.3894083086005891,0.6836601003170081
321,0.9453149538832303,0.8164296662046017,0.2435224631953184
322,0.18541177101285222,0.44978831290026833,0.0
323,0.7412660597285241,0.364907180515385,0.5765267948360804
324,0.5336253817394634,0.0,0.17702322137245352
325,0.35880858084100464,0.0,0.44767713819327315
326,0.22462088090789023,0.062237873882863434,0.1895367919231124
327,0.10687369147319858,0.3608672654593523,0.0837625480743719
328,0.23995024634175888,0.0,0.06882924561389088
329,0.9113802970400061,0.507446020731953,0.6152748425114466
330,0.6133863396145082,0.20396750185941717,0.4965609682570483
331,0.3677595524467675,0.14888084063930535,0.23013823878197717
332,0.3146790263309146,0.03872071471963629,0.0
333,0.8931197262622087,0.6871784440494717,0.379652146958417
334,0.5288090233685168,0.13363886717643306,0.28800467748874087
335,0.7632763147245858,0.48232026824941665,0.08833606370905397
336,0.9932181397788269,0.4862887442230646,0.5929880157224164
337,0.2979094642831458,0.557406443190965,0.0952249130732734
338,0.4274413641676197,0.23745449437478292,0.3656243153527378
339,0.4815395837273868,0.11446734781016032,0.2513661132504881
340,0.5991418920334104,0.4364407307496976,0.44057889542049283
341,0.617292119981589,0.21166469079625155,0.43106690816290816
342,0.5832482199302613,0.49559837700036175,0.5820106454135615
343,0.4947707968470705,0.24499604144659473,0.059383708480464543
344,0.9591477768046823,0.6416619750325754,0.2918947161748526
345,0.20153050179906873,0.44368633204304214,0.17387451040238508
346,0.27271487081473267,0.17577721757974388,0.3954130270834667
347,0.530857206121553,0.2397777640636876,0.6077398735880596
348,0.7725040707117967,0.4752070291812499,0.42994022270592513
349,0.6672988977772755,0.23466339498686165,0.5013004053656123
350,0.7543827048536769,0.8518385662195718,0.7828280422532643
351,0.3895965055553616,0.2607446966525138,0.0
352,0.35545266089751504,0.01186469898802514,0.05919845918181517
353,0.09367749646389756,0.0,0.1783997108234537
354,0.9647636854688488,0.36393088716862587,0.5363316077984635
355,0.5955767720824278,0.3551720492383904,0.17859724518785536
356,0.1532867296031365,0.4195151004578332,0.42511119626921035
357,0.7925223743572425,0.7153460245223261,0.6563402178711875
358,0.81070610852996,0.577480136467525,0.26122052672528834
359,0.9394348882929121,0.44535311951248535,0.5455646706385394
360,0.9893431623226221,0.17415935906729324,0.6878214517175624
361,0.3861103209816047,0.2534913721057064,0.35652060734629937
362,0.3124198357750929,0.0,0.19405027141333747
363,0.7715539229829101,0.49870373852194533,0.6765801637972008
364,0.423709111474443,0.23331637875764805,0.20470014119582708
365,0.7431140349694311,0.36238426445491606,0.29783202215783716
366,0.4189254966339757,0.09439788183487778,0.1614751178520048
367,0.22738290537078498,0.009344427900639073,0.0
368,0.34565992072673346,0.11956500077442526,0.37715714876576967
369,0.8593006122574671,0.2259249231666293,0.7569391521689409
370,0.6354784150364466,0.3874879169932606,0.5359379066270398
371,0.32971318051883314,0.07595555645176152,0.09289431604031174
372,0.7561852897065608,0.39506685190043195,0.46941304766825576
373,0.13872010698979076,0.26312248689371776,0.0
374,0.908667034430582,0.4264090723447304,0.9076648065768625
375,0.8435663592957294,0.8767445158899553,0.6331692769567223
376,0.9116576171284059,0.6793054459916276,0.6873509958353411
377,0.7104460727484646,0.470445939485699,0.6842846331404157
378,0.5703285756377598,0.43440020803763757,0.37683283189581257
379,0.6194067676864553,0.31709334318763827,0.5147759873162124
380,0.26493511570186945,0.09894527047577734,0.07535063366918456
381,0.2237010782428488,0.108360623454113,0.1263335320677668
382,0.4984902699637367,0.2660783263936008,0.4357698473925271
383,0.8850261029073381,0.5661137761672191,0.5893323202167158
384,0.9423817036832991,0.8411805840283045,0.47363681170954886
385,0.880252407160673,0.5742566416238892,0.6761359894960491
386,0.49440489443231994,0.045493191453162135,0.5627397848666721
387,0.1978139149148307,0.0,0.0
388,0.6283674887199782,0.28717607601977047,0.44338948878428297
389,0.1909535290247455,0.0,0.0
390,0.7302938438844877,0.21749397271088255,0.7311438285881333
391,0.863568654223752,0.730319516618236,0.6035699005027397
392,0.4283905851141532,0.6558177227288181,0.2667367424793997
393,0.6105445894379669,0.5840291294376944,0.17278268989462167
394,0.6289965374606683,0.4056531630335854,0.5650556311827063
395,0.4115076460834959,0.1868745999966475,0.2622523961640347
396,0.7321380242600918,0.191418519615052,0.6150517547139478
397,0.9198695161133923,0.4774065551845563,0.1878029492838943
398,0.33117882975667023,0.4167729768184298,0.22484495999148565
399,0.24826929602526393,0.013043097901703701,0.18879364765840684
400,0.009212708433135264,0.0,0.17978224078446908
401,0.03009157017902575,0.05566005543190559,0.0
402,0.7948848705199956,0.28122012994033985,0.3454859419592616
403,0.8507807763807714,0.6735215674410883,0.38901580423439563
404,0.3502091830715277,0.5098854156420864,0.19030094246835708
405,0.007832010996341232,0.0,0.0
406,0.9166287152408591,0.6742619122709748,0.997836841037926
407,0.6413359945485348,0.26360223122978926,0.10636695854414381
408,0.2385702536326263,0.0,0.16551575754718165
409,0.8300008136370018,0.3052295103222565,0.37904793656450286
410,0.25511016287881194,0.0,0.16424125820083785
411,0.8231742920890778,0.8099062790422203,0.22372875021938676
412,0.9756933293489308,0.7634231252539837,0.706443666210171
413,0.9176689683190462,0.5190040953100923,0.8588681850543008
414,0.7883500928728666,0.11342950838005322,0.5249457729642251
415,0.4352905082002029,0.3685880919399374,0.2079113359023122
416,0.3869806035004043,0.3023712133966559,0.36711283055440747
417,0.3715198758686663,0.0,0.4120347069657644
418,0.24933953747593285,0.40092638980913753,0.3999635779268215
419,0.3371621050677236,0.4734618038587606,0.40918734158164505
420,0.5617347858179808,0.23039996780459474,0.160574077881391
421,0.22648511722387166,0.230793600506745,0.0805824685675548
422,0.9517994198621084,0.4367069919935823,0.7048019275654133
423,0.7799789524713804,0.865267982095316,0.4284646270567398
424,0.4635961517292123,0.2619457737055669,0.3554198940377477
425,0.7373409168021711,0.5461468812481773,0.7001122400599581
426,0.32556998529483094,0.0,0.15067240608059343
427,0.3911954325095015,0.2698444721713365,0.1624368943442979
428,0.5285578670418932,0.3050597256293623,0.2879179527558151
429,0.2551995280616246,0.3361396672174689,0.0
430,0.2106695054540526,0.1505629289424464,0.27029298342431274
431,0.31776991260013043,0.20750993752080277,0.269830660138544
432,0.9460703196247522,0.5902655220057533,0.6556126647121431
433,0.7633558597316225,0.9015713525144825,0.3693976006297604
434,0.1365693171583484,0.0,0.07479671566424942
435,0.7681289764275745,0.353586089108162,0.6152692269538491
436,0.3087063040412178,0.0,0.027214476642779227
437,0.5224426370628714,0.32338687040962083,0.24633530458262645
438,0.46162108604890506,0.23173868671187084,0.3451870743517474
439,0.57475503070525,0.23633919377745485,0.2416482931763042
440,0.13245764219726885,0.07651445038692387,0.06917601830331835
441,0.3498435489145326,0.6949011780623355,0.11942789741048382
442,0.20740975647112692,0.0,0.08029866632915206
443,0.9383803579233873,0.6012799588867329,0.5480180134673409
444,0.542353498954102,0.23912270693812762,0.12669117808775113
445,0.10738939915129564,0.20296797671333153,0.0
446,0.06648729209695325,0.0,0.1256857206842226
447,0.2595008580480207,0.0,0.25189276327013427
448,0.3588881848249117,0.17046498700464924,0.21156433577628206
449,0.627962667911832,0.30440923596025493,0.36529873181313455
450,0.976912660826688,0.6972047676196206,0.8355342547278138
451,0.11230485322319139,0.0,0.021442936670145817
452,0.7316341751412128,0.5162994077636307,0.36423581432870594
453,0.9698455930517235,0.24540884411700353,0.4536437564753255
454,0.7356094741312061,0.5242909823607107,0.5071886338750942
455,0.5188512837697079,0.5852726758123282,0.16151434206351956
456,0.3907294620228492,0.6255582613545324,0.1617091095026123
457,0.6742653421370906,0.35131341244746384,0.3365567150652052
458,0.5309946349320646,0.1510221977206177,0.4004726002058183
459,0.9689861637371742,0.7630821021943979,0.5263962826452734
460,0.9963491757607547,0.6112068050872258,0.4707374190195127
461,0.7588324856292724,0.0,0.2051156628063654
462,0.716826391838361,0.5258877313745529,0.11140059295829202
463,0.4528637766278003,0.2456637884543738,0.19119577768006477
464,0.3152749354508996,0.1410321833932264,0.357507983346007
465,0.6378016742036102,0.46455070871608395,0.53385215081518
466,0.23618599708330468,0.22831775568413884,0.03020928685031973
467,0.5193873109949395,0.02048077974456653,0.38826861917015965
468,0.28933538467569064,0.15172939793088797,0.2975249037143766
469,0.7806214092822863,0.5874672946953711,0.347825320804713
470,0.4042944158783922,0.4133986766343435,0.3058816244564462
471,0.16811840016484092,0.2530380568864133,0.28983888763305654
472,0.3386886283591187,0.28486099241904594,0.46958324792076717
473,0.9356055071114208,0.43993310781587336,0.2942049318201923
474,0.3192055791695223,0.024426372530895885,0.2532936886299958
475,0.6363243153216529,0.6799385288366777,0.36161885512062986
476,0.6389572958759717,0.2930939937888769,0.36659804823017383
477,0.7900587818176291,0.5986846865808867,0.27995157504967355
478,0.23909086347478126,0.6132181526496264,0.0
479,0.06226380660059916,0.0,0.0
480,0.7942585042902822,0.5035598267156074,0.6914553897057979
481,0.2710512914747585,0.07549817537842671,0.04863884377881787
482,0.05812320438723462,0.23857831470148402,0.10117812209631177
483,0.9895295702027558,0.5020755786166561,0.5851179562755615
484,0.2045708065801738,0.0,0.05397836010571864
485,0.7473779137054392,0.0,0.4712134285247477
486,0.9376905760124893,0.5012627086579449,0.5594954562104512
487,0.7234261333282134,0.4629196730121618,0.6643046701582319
488,0.8917390282314342,0.4299857673195078,0.5171013983982133
489,0.08725543857094509,0.07108266188861766,0.0
490,0.5604630058173158,0.3682525170464732,0.21245043362141106
491,0.1935667656549075,0.08869650034655001,0.28087242855570776
492,0.4226429100370449,0.4152733499101177,0.6393816646565226
493,0.38114311594368944,0.4103906525245952,0.1773520295498882
494,0.05508524282217753,0.03317471384637488,0.0
495,0.9728451785225257,0.7495971597071684,0.4406056303866518
496,0.4470412989547544,0.23815074497083222,0.4768574709283324
497,0.7479917535234432,0.08099285650516784,0.4651142644128351
498,0.3959599697807329,0.18864088881675975,0.5497208845491682
499,0.8970760795254906,0.4663508031733708,0.8916995771781944
500,0.02584212338848324,0.47557498599842596,0.15728935402651056
501,0.6405235735415358,0.4749341708363592,0.11787008229763127
502,0.8125135486070905,0.7137527754435699,0.452747022729304
503,0.891324912445579,0.4709587469510408,0.5240335143013327
504,0.6144733315105102,0.0,0.19990411367840133
